,Unnamed: 0,_price,type,_bedrooms,_bathrooms,lat,lng,_time_to_work_seconds_transit,_time_to_work_seconds_walking,cluster,_d_code,labels
1054,1054,272545.5309560741,HOUSE,1,1,53.308397184245216,-6.2080178606239045,1583,3674,24,D4,0
1055,1055,544276.8572571686,APARTMENTS,2,2,53.30880497668573,-6.202449139906864,1624,4398,24,D4,0
1056,1056,963327.1330213468,HOUSE,4,1,53.299874252666406,-6.194528380206081,1321,5666,24,D4,0
1057,1057,768961.7335264892,HOUSE,3,1,53.30254914552513,-6.212831294137004,1798,4309,24,D4,0
1058,1058,1170259.6461822907,APARTMENTS,5,2,53.304303717081126,-6.201128949943922,1564,4511,24,D4,0
1059,1059,488348.5226301616,HOUSE,2,2,53.31020418201862,-6.212907324582445,2285,3538,24,D4,0
1060,1060,1148355.2266432804,HOUSE,4,2,53.30844787070639,-6.192595050755463,1813,4047,24,D4,0
1061,1061,254411.4118714192,HOUSE,1,1,53.30747744947978,-6.204417030059664,1026,3690,24,D4,0
1062,1062,558893.6759116587,HOUSE,2,2,53.29923350671342,-6.205488458633847,1970,3797,24,D4,0
1063,1063,575238.91488622,HOUSE,2,2,53.29456584583215,-6.207933325921441,1364,3830,24,D4,0
1064,1064,272098.12527150044,HOUSE,1,1,53.29795389575642,-6.210954828744694,1862,4465,24,D4,0
1065,1065,711416.7980562177,HOUSE,3,2,53.31652756085526,-6.192147202208079,1636,4207,24,D4,0
1066,1066,862113.0294978851,HOUSE,3,1,53.31224611214447,-6.216325915355012,2035,3868,24,D4,0
1067,1067,515833.82080929616,HOUSE,2,1,53.28983262667204,-6.201393545327261,1658,4060,24,D4,0
1068,1068,797878.2786262569,APARTMENTS,3,1,53.30145168025381,-6.202948588248541,1716,4472,24,D4,0
1069,1069,276030.5725567728,HOUSE,1,1,53.29282825836021,-6.20341000423124,1650,4465,24,D4,0
1070,1070,504205.2204367954,APARTMENTS,2,1,53.301665035966266,-6.191013862814987,1770,3616,24,D4,0
1071,1071,706775.5581304634,HOUSE,3,1,53.30638849935663,-6.2006876906527255,1813,4968,24,D4,0
1072,1072,793684.5027482071,HOUSE,3,2,53.31344138525487,-6.203066209473614,1639,4127,24,D4,0
1073,1073,279279.3831131655,APARTMENTS,1,1,53.295566941025264,-6.209986454381114,1923,3118,24,D4,0
1074,1074,225083.0266026895,HOUSE,1,1,53.31155849011194,-6.213815980552522,1638,3650,24,D4,0
1075,1075,285867.6909364507,APARTMENTS,1,2,53.3051439086732,-6.200823040626903,1866,3217,24,D4,0
1076,1076,694823.2164831181,HOUSE,3,2,53.30643476543933,-6.214902876917255,1625,3122,24,D4,0
1077,1077,1148619.584321425,APARTMENTS,4,1,53.30814174096631,-6.215113333102279,1826,4600,24,D4,0
1078,1078,547778.5895693038,HOUSE,2,2,53.29558396903398,-6.208204073611092,1523,2436,24,D4,0
1079,1079,284508.5106718145,HOUSE,1,1,53.2940608381478,-6.208356258353043,1807,3970,24,D4,0
1080,1080,501366.3656408538,HOUSE,2,1,53.30631507489141,-6.213488367661047,1446,4111,24,D4,0
1081,1081,519962.9151862927,HOUSE,2,2,53.30180866580712,-6.211765705880843,1434,4147,24,D4,0
1082,1082,242089.728538144,APARTMENTS,1,2,53.289041123840285,-6.206156751683506,1357,4457,24,D4,0
1083,1083,515849.940475926,HOUSE,4,2,53.38785065991663,-6.202074544488578,3608,6454,25,D8,0
1084,1084,210861.3941656497,HOUSE,2,1,53.37829729676381,-6.205440374169051,3221,5194,25,D8,0
1085,1085,386020.3535218566,HOUSE,3,1,53.38305121712271,-6.219798870959121,3059,5777,25,D8,0
1086,1086,491655.1656215837,HOUSE,4,2,53.3844383931415,-6.216709876597726,3559,4537,25,D8,0
1087,1087,262554.4970579564,HOUSE,2,1,53.38327878121944,-6.212837711709645,3414,5901,25,D8,0
1088,1088,217612.1624404097,HOUSE,2,1,53.37918398575346,-6.210035272180916,3340,6614,25,D8,0
1089,1089,517833.28821658273,HOUSE,4,1,53.3830983324695,-6.217775373207972,3330,6579,25,D8,0
1090,1090,233635.3042386902,HOUSE,2,1,53.38235941055824,-6.217582847811653,2483,6060,25,D8,0
1091,1091,253196.4717839841,HOUSE,2,1,53.39251532905608,-6.222970618202245,2403,5257,25,D8,0
1092,1092,366340.0674805457,HOUSE,3,1,53.401804094682326,-6.20538211294602,3156,7388,25,D8,0
1093,1093,248792.8578943155,HOUSE,2,2,53.38928951795253,-6.208348849583132,2826,6895,25,D8,0
1094,1094,235878.79209981769,HOUSE,2,1,53.39634519839359,-6.213965690392859,2779,5426,25,D8,0
1095,1095,241892.92740173105,HOUSE,2,1,53.38546341664202,-6.220263887498846,2830,6027,25,D8,0
1096,1096,356635.3197582625,HOUSE,3,1,53.39924239528796,-6.203534773293317,2947,6616,25,D8,0
1097,1097,363480.6329894295,HOUSE,3,1,53.385930180820246,-6.206629988764741,3491,5462,25,D8,0
1098,1098,255949.16582207053,HOUSE,2,1,53.406051978874174,-6.220874578375675,2793,5338,25,D8,0
1099,1099,238659.49534209937,HOUSE,2,1,53.393716793923474,-6.217066296894459,3738,6889,25,D8,0
1100,1100,532767.813297444,HOUSE,4,1,53.39940678447541,-6.210142386755702,3206,6477,25,D8,0
1101,1101,398135.5387787017,HOUSE,3,1,53.390779846144845,-6.206249712432085,2839,6080,25,D8,0
1102,1102,206062.34727996297,HOUSE,2,1,53.39217350106659,-6.224744133230354,2874,6557,25,D8,0
1103,1103,358755.6365854324,HOUSE,3,1,53.38469254364468,-6.220388845546477,2768,5332,25,D8,0
1104,1104,241958.0730178448,HOUSE,2,2,53.384018080160274,-6.208689545678378,3550,6031,25,D8,0
1105,1105,338386.7939194461,HOUSE,3,1,53.38335426364808,-6.2053132371064015,3107,6768,25,D8,0
1106,1106,201597.2094838766,HOUSE,2,1,53.3822555372648,-6.208763371323247,2846,6423,25,D8,0
1107,1107,317860.5773562357,HOUSE,3,1,53.40390153869132,-6.213653781504086,2617,6390,25,D8,0
1108,1108,258177.5259068715,HOUSE,2,1,53.39422530674036,-6.205370841579302,3498,7356,25,D8,0
1109,1109,219974.08890605456,HOUSE,2,1,53.38784428427864,-6.205516221424906,2928,6367,25,D8,0
1110,1110,267497.5991040551,HOUSE,2,1,53.39491662771678,-6.2048503049159,3589,4636,25,D8,0
1111,1111,385980.4799435049,APARTMENTS,3,1,53.40044771193169,-6.203890504912379,3552,6303,25,D8,0
1112,1112,483761.1375591448,HOUSE,4,2,53.3844214813232,-6.203130232343249,2975,6587,25,D8,0
1113,1113,351127.7371597586,HOUSE,3,1,53.39437032314064,-6.2035828905878265,3517,6731,25,D8,0
1114,1114,348670.4685521383,HOUSE,3,1,53.38335016468277,-6.221595789008116,1552,6863,25,D8,0
1115,1115,265048.1498280901,HOUSE,2,1,53.38823584741551,-6.220387037626355,3416,6205,25,D8,0
1116,1116,233284.17330469875,HOUSE,2,1,53.39059515375275,-6.221638153299089,2741,7632,25,D8,0
1117,1117,350456.6145634944,HOUSE,3,1,53.38955062946516,-6.222448647172396,2450,5942,25,D8,0
1118,1118,335351.5982770032,HOUSE,2,1,53.3726576095791,-6.235207158651387,2665,4044,26,D1,0
1119,1119,439752.60983893287,APARTMENTS,3,2,53.37111686825492,-6.2329763686682025,2784,5471,26,D1,0
1120,1120,302852.3882537886,HOUSE,2,2,53.37555830923976,-6.233985817218469,2072,4764,26,D1,0
1121,1121,355928.1579788096,HOUSE,2,3,53.38050951772967,-6.255009801723265,2029,4512,26,D1,0
1122,1122,370924.84868653526,HOUSE,2,1,53.38046927420943,-6.255007486642211,2611,1988,26,D1,0
1123,1123,355988.9833400848,HOUSE,2,1,53.37021680153928,-6.2501295403927335,1922,5056,26,D1,0
1124,1124,700465.5071840194,HOUSE,4,4,53.36846622676689,-6.240335463398974,2334,4157,26,D1,0
1125,1125,306839.90000437904,HOUSE,2,5,53.37553633322203,-6.25625301181259,2218,3851,26,D1,0
1126,1126,142106.067875819,HOUSE,1,4,53.37985208218576,-6.251365617082514,2016,4395,26,D1,0
1127,1127,287984.04440370266,HOUSE,2,2,53.37853333554517,-6.250237326576353,2302,4303,26,D1,0
1128,1128,555917.1685003277,HOUSE,3,1,53.37824790856411,-6.253410252056656,2798,3899,26,D1,0
1129,1129,621631.6952542412,HOUSE,4,1,53.366590932434406,-6.237415698848867,2053,4084,26,D1,0
1130,1130,755193.6173200036,HOUSE,5,2,53.37543406782503,-6.240753864317746,2969,4982,26,D1,0
1131,1131,622552.3856491344,HOUSE,4,1,53.37025109936092,-6.249337540440266,2385,3037,26,D1,0
1132,1132,715133.4771475784,APARTMENTS,4,1,53.36928836961477,-6.23596010061362,1699,4939,26,D1,0
1133,1133,148055.11783472833,HOUSE,1,1,53.36381392266745,-6.24868797574053,2621,2997,26,D1,0
1134,1134,807924.8062066666,HOUSE,5,1,53.362746282270265,-6.245700276477785,2455,2786,26,D1,0
1135,1135,310035.2277919577,APARTMENTS,2,1,53.366481357531214,-6.248812288232938,2677,2761,26,D1,0
1136,1136,586092.4619124884,HOUSE,4,2,53.37763564138652,-6.240993973982253,2161,4253,26,D1,0
1137,1137,286299.207439484,APARTMENTS,2,1,53.366808588393546,-6.240996616581214,2104,5201,26,D1,0
1138,1138,468968.4110110068,HOUSE,3,1,53.36913016757439,-6.246599085797576,2345,3468,26,D1,0
1139,1139,631109.5645444308,APARTMENTS,4,2,53.371653133958986,-6.249966514184975,2604,3483,26,D1,0
1140,1140,344143.7350920926,HOUSE,2,1,53.36762541903612,-6.251392869177263,1938,4706,26,D1,0
1141,1141,494024.3661504848,APARTMENTS,3,1,53.37725622991715,-6.24545140274291,2489,3989,26,D1,0
1142,1142,185130.6366227732,HOUSE,1,3,53.37888633085258,-6.242812715992191,1982,3276,26,D1,0
1143,1143,628574.3401058236,HOUSE,4,2,53.37525634623847,-6.248715207814921,2280,3866,26,D1,0
1144,1144,469937.1923710309,HOUSE,3,1,53.37021920338432,-6.238824371684076,2438,2843,26,D1,0
1145,1145,551027.5517953192,HOUSE,3,4,53.372967420165885,-6.235337069569092,2402,3339,26,D1,0
1146,1146,519903.7798364824,HOUSE,3,3,53.36683500835766,-6.250410315749522,2462,6492,26,D1,0
1147,1147,447212.1057726035,HOUSE,3,2,53.37284486933131,-6.241696240237849,2303,3404,26,D1,0
1148,1148,330012.4003510169,HOUSE,2,1,53.36441287292916,-6.244003416394289,2512,4536,26,D1,0
1149,1149,454447.9678697492,HOUSE,3,3,53.36384813333466,-6.241841603033153,2519,2871,26,D1,0
1150,1150,333041.3880235989,APARTMENTS,2,1,53.38022088375519,-6.251773920452776,2531,2882,26,D1,0
1151,1151,550816.5749845948,HOUSE,3,2,53.37733652872482,-6.245840000525447,2740,2945,26,D1,0
1152,1152,292339.4277946427,HOUSE,2,2,53.37802362423007,-6.254055373700806,2349,3924,26,D1,0
1153,1153,156402.9899780876,HOUSE,1,2,53.37231521839146,-6.240168294657699,2066,4189,26,D1,0
1154,1154,332770.6204973626,HOUSE,2,2,53.36697061192475,-6.242430454024216,2834,5801,26,D1,0
1155,1155,332999.3165685737,HOUSE,2,2,53.37556152452007,-6.237171434804491,2685,3491,26,D1,0
1156,1156,305097.8344625555,HOUSE,2,1,53.37823690091175,-6.240878486111718,2162,4174,26,D1,0
1157,1157,285068.21703607345,HOUSE,2,1,53.36217168455715,-6.245125319482434,2408,4661,26,D1,0
1158,1158,361896.4669782056,APARTMENTS,2,1,53.37404392382508,-6.256898403546191,2156,4349,26,D1,0
1159,1159,692024.9464821138,HOUSE,4,1,53.37324243023042,-6.250158769819149,2001,2826,26,D1,0
1160,1160,152175.57755091676,HOUSE,1,1,53.36982848151145,-6.241767009094318,2562,3938,26,D1,0
1161,1161,331485.740227125,HOUSE,2,1,53.365968438334285,-6.24016881439008,2593,3422,26,D1,0
1162,1162,293654.99190432834,HOUSE,2,5,53.36606982642126,-6.251555128795801,1929,3010,26,D1,0
1163,1163,451746.9407742007,HOUSE,3,3,53.37361081842448,-6.244662386275341,2616,3253,26,D1,0
1164,1164,631520.9020372408,HOUSE,4,1,53.37505000893854,-6.254157658980256,2546,3185,26,D1,0
1165,1165,371108.8681147035,HOUSE,2,2,53.36720697592352,-6.236625349471369,2780,3231,26,D1,0
1166,1166,461871.0791507997,HOUSE,3,1,53.36363962800227,-6.2443115164343865,2744,4626,26,D1,0
1167,1167,351801.5528191839,HOUSE,2,1,53.37286874885612,-6.244164561034967,2380,4740,26,D1,0
1168,1168,435246.0546310253,HOUSE,3,1,53.37655654532158,-6.239218824257807,2004,4360,26,D1,0
1169,1169,186157.8178218628,HOUSE,1,2,53.36433914639197,-6.23970546242907,2168,3442,26,D1,0
1170,1170,537405.9068446598,HOUSE,3,4,53.36276857729291,-6.243967155364005,2485,4929,26,D1,0
1171,1171,606308.8656906886,HOUSE,4,2,53.37136884486367,-6.238073320993804,2266,3075,26,D1,0
1172,1172,177891.45846205563,HOUSE,1,2,53.37681064231038,-6.239745220728961,2306,2518,26,D1,0
1173,1173,458504.0617689966,HOUSE,3,1,53.3656664842491,-6.24836772781641,1871,4546,26,D1,0
1174,1174,326259.4048905944,HOUSE,2,1,53.37705008991438,-6.245649388565288,1722,3771,26,D1,0
1175,1175,283836.69697563176,HOUSE,2,2,53.37821588190079,-6.239559154061921,2429,4020,26,D1,0
1176,1176,462412.1451478321,HOUSE,3,2,53.38405862347066,-6.2544006109615164,1762,4575,26,D1,0
1177,1177,548772.459502933,HOUSE,3,4,53.37294776387937,-6.233252790206609,1641,3907,26,D1,0
1178,1178,594689.4359284933,HOUSE,4,2,53.37889061999632,-6.245461578709069,1969,3426,26,D1,0
1179,1179,322167.55568765145,HOUSE,2,3,53.384613865149845,-6.253579375561396,2777,3403,26,D1,0
1180,1180,176308.04936992688,HOUSE,1,1,53.36311182348773,-6.242297982562259,2100,4235,26,D1,0
1181,1181,531560.3412123455,HOUSE,3,2,53.36408982363968,-6.247833610729099,2534,3913,26,D1,0
1182,1182,494642.9020142237,HOUSE,3,1,53.36252546601079,-6.24504542521301,2411,3863,26,D1,0
1183,1183,160730.27846459305,HOUSE,1,3,53.36255170972061,-6.241813111738627,2845,3372,26,D1,0
1184,1184,328918.383352062,HOUSE,2,2,53.36404944014037,-6.243226797333797,2699,3741,26,D1,0
1185,1185,308364.3088411127,HOUSE,2,4,53.36251003152142,-6.242132557659815,2674,3363,26,D1,0
1186,1186,167882.52872098517,HOUSE,1,1,53.36153767428638,-6.245817895864133,2390,4633,26,D1,0
1187,1187,602634.3700792387,HOUSE,4,1,53.36520602821391,-6.2486015467286,2380,4409,26,D1,0
1188,1188,370602.67554916575,APARTMENTS,2,1,53.37007283448719,-6.252578418835005,2217,4218,26,D1,0
1189,1189,348912.3823918737,HOUSE,2,3,53.36916986290392,-6.2511487582649945,2062,3220,26,D1,0
1190,1190,305069.2424449762,HOUSE,2,2,53.36732529745312,-6.2513590293761006,2359,2896,26,D1,0
1191,1191,539560.1701592436,HOUSE,3,3,53.3704840277048,-6.2548440968223975,1624,5273,26,D1,0
1192,1192,343151.17829372955,HOUSE,2,3,53.36566609143301,-6.251380536128226,1671,3910,26,D1,0
1193,1193,183744.23256036133,APARTMENTS,1,1,53.37083410486449,-6.252334757103378,2318,2896,26,D1,0
1194,1194,862503.0368529843,HOUSE,5,1,53.37101865515435,-6.253508263816638,1938,5387,26,D1,0
1195,1195,534933.341496768,HOUSE,3,2,53.3616712057964,-6.248191375585768,2066,2563,26,D1,0
1196,1196,369208.9010390308,HOUSE,2,1,53.36300414391987,-6.248426915301532,2501,3127,26,D1,0
1197,1197,477761.9170722499,HOUSE,3,1,53.36500793577643,-6.250972528511563,2634,4272,26,D1,0
1198,1198,354018.309322699,HOUSE,2,4,53.37076690327103,-6.252470452934348,2441,4028,26,D1,0
1199,1199,474056.7117845345,HOUSE,3,1,53.36427579551989,-6.248253226300972,2420,1841,26,D1,0
1200,1200,649051.1363483284,APARTMENTS,4,1,53.36920311000694,-6.253149040955373,2345,3650,26,D1,0
1201,1201,358098.6560064497,HOUSE,3,1,53.387586482333205,-6.19295456551271,3169,6839,27,D17,0
1202,1202,223910.137983723,APARTMENTS,2,1,53.383542041835504,-6.1941470484172045,2935,6998,27,D17,0
1203,1203,206642.4166435901,HOUSE,2,1,53.380660146508326,-6.193221365074056,3282,6310,27,D17,0
1204,1204,214780.285654803,HOUSE,2,2,53.381038560409685,-6.195465243015236,2965,7037,27,D17,0
1205,1205,227690.7311970377,APARTMENTS,2,2,53.380313291217554,-6.188460128663246,3078,6750,27,D17,0
1206,1206,112542.96023816636,HOUSE,1,1,53.38295913059265,-6.188515657418961,2823,6910,27,D17,0
1207,1207,322424.28295668366,HOUSE,3,2,53.382822994577545,-6.192516709843955,3045,6324,27,D17,0
1208,1208,363991.15027918346,APARTMENTS,3,2,53.38155172201216,-6.200907018710304,3132,6718,27,D17,0
1209,1209,343078.1680311052,HOUSE,3,1,53.38110139728335,-6.195581425335639,3155,6216,27,D17,0
1210,1210,368446.1366091812,HOUSE,3,1,53.40091560059307,-6.199867461726171,2580,5726,27,D17,0
1211,1211,319398.02345285926,HOUSE,3,1,53.38630384111221,-6.198478847244675,2715,6732,27,D17,0
1212,1212,224936.1140068074,APARTMENTS,2,1,53.38511068500863,-6.19262171993233,2759,6433,27,D17,0
1213,1213,369966.7079737049,HOUSE,3,1,53.38964050998143,-6.198104509665695,3007,7462,27,D17,0
1214,1214,217799.254716927,HOUSE,2,1,53.39026674131529,-6.190971018469803,3539,6405,27,D17,0
1215,1215,199020.49718736965,HOUSE,2,1,53.38934862279429,-6.194120309455749,3088,6374,27,D17,0
1216,1216,327935.8776742391,HOUSE,3,1,53.386083185009504,-6.195747181656055,3102,6596,27,D17,0
1217,1217,280512.0387307468,HOUSE,3,2,53.38579793863259,-6.195768300956297,2635,6314,27,D17,0
1218,1218,223828.4178207084,HOUSE,2,2,53.39596766457699,-6.194730279764588,2963,7129,27,D17,0
1219,1219,312740.47391642485,HOUSE,3,1,53.38968670972773,-6.198182384293807,3041,6454,27,D17,0
1220,1220,191531.66831652343,HOUSE,2,2,53.39617253575256,-6.194527966503395,3211,6758,27,D17,0
1221,1221,343287.15733689506,HOUSE,3,2,53.394786167624986,-6.193458616335341,3115,7761,27,D17,0
1222,1222,368455.7973157456,HOUSE,3,1,53.39052782774557,-6.1943978609776185,3285,6683,27,D17,0
1223,1223,349685.03328287165,HOUSE,3,1,53.40211120918952,-6.1997590964414,3182,7593,27,D17,0
1224,1224,566625.0693319079,HOUSE,5,1,53.40445072643119,-6.18742806389414,2528,6865,27,D17,0
1225,1225,215969.18425192125,HOUSE,2,1,53.38787718317327,-6.199719445772925,3209,7250,27,D17,0
1226,1226,302413.7473882017,HOUSE,3,1,53.40302450312606,-6.198014854395294,3141,5845,27,D17,0
1227,1227,93660.91275664384,APARTMENTS,1,1,53.38803650148685,-6.1923264595974805,3300,7104,27,D17,0
1228,1228,97274.97130691924,HOUSE,1,2,53.39323945769629,-6.17934502280145,3579,7161,27,D17,0
1229,1229,239088.21999947767,HOUSE,2,1,53.39700858483992,-6.197130858160754,2977,7446,27,D17,0
1230,1230,229861.37926867907,HOUSE,2,2,53.3825509276512,-6.198450360487002,3281,7006,27,D17,0
1231,1231,229759.9065804612,HOUSE,2,1,53.39251860876735,-6.178379966438028,3336,6426,27,D17,0
1232,1232,236174.28575542776,HOUSE,2,1,53.39612564390168,-6.17752929022839,3591,6319,27,D17,0
1233,1233,205210.62834947224,APARTMENTS,2,1,53.40774381221725,-6.191545501473888,2993,6079,27,D17,0
1234,1234,331035.92119932506,HOUSE,3,1,53.394796067308725,-6.186769820609316,3171,7050,27,D17,0
1235,1235,349857.3272560857,HOUSE,3,1,53.39112109607253,-6.179881139123063,3192,6765,27,D17,0
1236,1236,362737.9186879604,HOUSE,3,2,53.391041114026834,-6.189541009702001,3792,5616,27,D17,0
1237,1237,307562.37631170865,HOUSE,3,1,53.39292242641023,-6.180473822540984,3326,7241,27,D17,0
1238,1238,183364.85490893075,APARTMENTS,2,1,53.291489351948165,-6.408908963102849,5088,11559,28,D4,0
1239,1239,217227.28655934887,APARTMENTS,2,2,53.29791154686132,-6.412282127224497,4575,10844,28,D4,0
1240,1240,311164.4685566526,HOUSE,3,1,53.27015865752456,-6.411319617068654,4762,11077,28,D4,0
1241,1241,229921.46736690268,APARTMENTS,2,3,53.29450579928291,-6.408920665865539,4609,11124,28,D4,0
1242,1242,223301.83470549903,APARTMENTS,2,2,53.29453665060431,-6.411784151675511,4423,10755,28,D4,0
1243,1243,111098.99621867924,HOUSE,1,1,53.29147314435815,-6.410141654517166,4410,10862,28,D4,0
1244,1244,287247.402927112,HOUSE,3,2,53.28522989597945,-6.40284526957708,5259,10487,28,D4,0
1245,1245,208151.97938295297,APARTMENTS,2,2,53.29327839618007,-6.402859121677676,4205,10910,28,D4,0
1246,1246,183004.5099169,HOUSE,2,2,53.2812735379104,-6.416630343066137,4327,11267,28,D4,0
1247,1247,231900.98522674365,APARTMENTS,2,1,53.297976815816895,-6.416851811100439,5105,10779,28,D4,0
1248,1248,349361.531701134,HOUSE,3,1,53.27886024727832,-6.412441942143337,4276,11054,28,D4,0
1249,1249,202695.4703564841,HOUSE,2,1,53.27869535238518,-6.418416940597419,4489,11584,28,D4,0
1250,1250,220652.67150984192,HOUSE,2,1,53.27003160744558,-6.421764469944733,4469,10278,28,D4,0
1251,1251,188635.9576832733,APARTMENTS,2,1,53.298596492869166,-6.4069436127040245,5294,9897,28,D4,0
1252,1252,101217.0348798848,APARTMENTS,1,2,53.28060792386962,-6.4197049201376695,4904,10790,28,D4,0
1253,1253,474668.8527345514,APARTMENTS,4,2,53.29137254301345,-6.410202247469786,4641,10857,28,D4,0
1254,1254,228135.4738990736,HOUSE,2,1,53.27762216318062,-6.405364996311172,4415,11099,28,D4,0
1255,1255,91251.04930849656,HOUSE,1,2,53.26830641347841,-6.418601729146552,4586,10997,28,D4,0
1256,1256,117933.16060893654,HOUSE,1,2,53.270211757044684,-6.41993187221917,4444,10496,28,D4,0
1257,1257,300236.6605684914,HOUSE,3,2,53.29853071198557,-6.415690140636521,4712,10619,28,D4,0
1258,1258,182135.83505386388,APARTMENTS,2,2,53.2679449406041,-6.41766604194913,4628,11278,28,D4,0
1259,1259,313968.0874523148,APARTMENTS,3,1,53.28020116494928,-6.4072746793245,4652,11122,28,D4,0
1260,1260,225167.43765499123,HOUSE,2,3,53.28811994078213,-6.424677088847644,4702,11017,28,D4,0
1261,1261,193074.8502914663,HOUSE,2,2,53.28999114857066,-6.405268940504036,5251,10184,28,D4,0
1262,1262,97642.91144916268,APARTMENTS,1,3,53.27634981931941,-6.404887682716942,4484,10661,28,D4,0
1263,1263,283170.78474421403,HOUSE,3,2,53.28212087985281,-6.407516139020844,4586,11678,28,D4,0
1264,1264,224892.93859463104,HOUSE,2,1,53.26718612986463,-6.418298796829551,4246,10497,28,D4,0
1265,1265,293750.2444231808,HOUSE,3,3,53.2799263995143,-6.424732367730699,4474,10379,28,D4,0
1266,1266,410970.6185535837,HOUSE,4,1,53.28753540183858,-6.414864123240443,4328,11536,28,D4,0
1267,1267,274035.61883426283,HOUSE,3,1,53.29234752213924,-6.407888912425656,5501,10531,28,D4,0
1268,1268,295618.23205898737,APARTMENTS,3,2,53.28464414097395,-6.415279059996522,5335,10535,28,D4,0
